Wall time,Step,Value
1657131107.929505,0,0.1068965494632721
1657131116.921163,1,0.10547944903373718
1657131122.289081,2,0.0923076942563057
1657131127.714526,3,0.12222222238779068
1657131133.085877,4,0.08292683213949203
1657131138.49847,5,0.08518518507480621
1657131143.895109,6,0.08292683213949203
1657131149.384802,7,0.07291066646575928
1657131155.064194,8,0.1230483278632164
1657131160.453066,9,0.1189781054854393
1657131165.896197,10,0.08633540570735931
1657131171.444589,11,0.08691588789224625
1657131177.019079,12,0.07045454531908035
1657131182.650603,13,0.0880877748131752
1657131188.913535,14,0.09417475759983063
1657131194.921425,15,0.10979021340608597
1657131200.457816,16,0.07751478999853134
1657131206.180171,17,0.11582733690738678
1657131211.911239,18,0.07441860437393188
1657131217.709219,19,0.11052631586790085
1657131223.439778,20,0.0880877748131752
1657131229.059851,21,0.12641508877277374
1657131234.511303,22,0.09543973952531815
1657131240.035314,23,0.11739130318164825
1657131245.517801,24,0.10270269960165024
1657131251.162802,25,0.11352313309907913
1657131256.545905,26,0.11126760393381119
1657131261.976036,27,0.13809524476528168
1657131267.390929,28,0.12058823555707932
1657131272.814433,29,0.13166023790836334
1657131278.390519,30,0.12058823555707932
1657131284.013736,31,0.11201413720846176
1657131289.52404,32,0.09480519592761993
1657131295.106099,33,0.09736841917037964
1657131300.458931,34,0.0980198010802269
1657131305.856863,35,0.10000000149011612
1657131311.336954,36,0.13809524476528168
1657131316.873013,37,0.11582733690738678
1657131322.259457,38,0.10066889971494675
1657131327.750423,39,0.10202020406723022
1657131333.36649,40,0.08927445113658905
1657131338.792342,41,0.12140221148729324
1657131344.207335,42,0.10618557035923004
1657131349.755019,43,0.11660649627447128
1657131355.156847,44,0.1068965494632721
1657131360.570292,45,0.12140221148729324
1657131366.125185,46,0.09933555126190186
1657131371.744495,47,0.10547944903373718
1657131377.392941,48,0.09292604774236679
1657131383.033045,49,0.08404908329248428
1657131388.410401,50,0.10338982939720154
1657131394.027751,51,0.1068965494632721
1657131399.377529,52,0.05444015562534332
1657131404.879045,53,0.12988506257534027
1657131410.353399,54,0.13437500596046448
1657131415.723001,55,0.10000000149011612
1657131421.261733,56,0.08348623663187027
1657131426.771832,57,0.10066889971494675
1657131432.288946,58,0.12471909821033478
1657131437.688705,59,0.0886792466044426
1657131443.38434,60,0.1230483278632164
1657131449.266512,61,0.10761245340108871
1657131454.980378,62,0.11276596039533615
1657131460.750393,63,0.11978022009134293
1657131466.169906,64,0.09480519592761993
1657131471.783508,65,0.10000000149011612
1657131477.724116,66,0.10833333432674408
1657131483.393838,67,0.10134228318929672
1657131489.069808,68,0.11201413720846176
1657131494.624329,69,0.09607843309640884
1657131500.142234,70,0.10618557035923004
1657131505.688232,71,0.10833333432674408
1657131511.247793,72,0.09543973952531815
1657131516.837668,73,0.11126760393381119
1657131522.380857,74,0.08404908329248428
1657131527.980339,75,0.09867549687623978
1657131533.509742,76,0.08987341821193695
1657131539.054324,77,0.10618557035923004
1657131544.637966,78,0.11818181723356247
1657131550.210103,79,0.11428571492433548
1657131556.285871,80,0.1068965494632721
1657131562.193114,81,0.10408163070678711
1657131567.721701,82,0.13255813717842102
1657131573.136254,83,0.08348623663187027
1657131578.52651,84,0.11428571492433548
1657131584.137015,85,0.10833333432674408
1657131589.948191,86,0.09933555126190186
1657131596.041095,87,0.11352313309907913
1657131601.896817,88,0.11201413720846176
1657131608.099461,89,0.0980198010802269
1657131614.165369,90,0.11052631586790085
1657131620.139963,91,0.11352313309907913
1657131626.044837,92,0.09480519592761993
1657131631.881642,93,0.09933555126190186
1657131637.611822,94,0.11276596039533615
1657131643.214549,95,0.12140221148729324
1657131649.226709,96,0.1189781054854393
1657131655.06363,97,0.10477815568447113
1657131660.723282,98,0.10134228318929672
1657131666.287603,99,0.09169328957796097
1657131672.193211,100,0.11276596039533615
1657131678.184934,101,0.11818181723356247
1657131683.810286,102,0.12556390464305878
1657131689.368931,103,0.08927445113658905
1657131694.833898,104,0.11978022009134293
1657131700.352288,105,0.10338982939720154
1657131705.951062,106,0.11505376547574997
1657131711.642923,107,0.11505376547574997
1657131717.468795,108,0.09672131389379501
1657131723.230063,109,0.09933555126190186
1657131728.940132,110,0.0886792466044426
1657131734.727639,111,0.0923076942563057
1657131740.263587,112,0.11052631586790085
1657131746.167032,113,0.11505376547574997
1657131752.233438,114,0.09933555126190186
1657131758.324514,115,0.1352941244840622
1657131764.316828,116,0.11582733690738678
1657131770.353369,117,0.11660649627447128
1657131776.279448,118,0.0857585147023201
1657131782.353082,119,0.12140221148729324
1657131788.326401,120,0.08404908329248428
1657131794.170099,121,0.12641508877277374
1657131800.001918,122,0.08633540570735931
1657131805.833952,123,0.08518518507480621
1657131811.763164,124,0.13437500596046448
1657131817.894136,125,0.09736841917037964
1657131823.775593,126,0.11352313309907913
1657131829.805466,127,0.0923076942563057
1657131835.844917,128,0.09607843309640884
1657131841.637725,129,0.10761245340108871
1657131847.404026,130,0.09417475759983063
1657131853.253108,131,0.12556390464305878
1657131859.11364,132,0.09736841917037964
1657131864.887846,133,0.09292604774236679
1657131870.668706,134,0.10338982939720154
1657131876.459466,135,0.1189781054854393
